idstudy;authors;last1;first1;last2;first2;last3;first3;last4;first4;nb_authors;authors_duplicate_stud;title;year;month;ref_journal;journal;field_pub;account_journal;finance_journal;law_journal;business_journal;cross_discipl;scopus_journal_2018;cite_score_year_2018;cite_score_year_2011_18;repec_journals_if_may2020;nb_citations_google_scholar;nb_pages;only1_country;country;region;america;eu;asia;only_usa;china;emg;rule_of_law;common_law;gni_capita_usd;log_gni_capita;log_gdp_capita;fraser_regul;fraser_regul_cred;credit%gdp;mkt_cap_gdp;nb_listed_firms;log_nb_listed_firms;pop;log_list_firm_pop;mkt_liquidity;val_traded_stks;traded_stks_gdp;nom_gdp;log_nom_gdp;trust_wvs;conf_gov_wvs;justice_wvs;begining_period;end_period;avg_year_data;nb_years_data;event;specific_event;accounting_fraud;operational_fraud;reg_secur_fraud;only_account;only_reg_secur_laws;reg_secur_laws_incl_account;source_press;source_firm;source_reg;alleged_fraud;investigation;regulatory_proc;stock_mkt_proc;class_action;lawsuits;settlements;accounting_restatement;verdict_sanction;estimation_window_y;estimation_window;start_estim_w;end_estim_w;event_window;start_event_w;end_event_w;length_event_w;data_type;methodology;model;mkt_model;source_crsp;market_index;mkt_index_val_weight;main_sector;main_sect_indus;main_sect_financ;initial_sample_size;sample_size;confound_event_y;initial_sample_size_y;nb_ests_perstudy;caar;event_w_begin;event_w_end;exotic_ew;before_event0;event0;after_event0;coef_impact;coef_impact_day;signif;level_signif;star_y;t_stat_y;z_stat_y;p_val_y;other_stat_y;t_stat;t_stat_wcs;p_val;z_stat;standard_error;standard_error_wcs;standard_error_wcs_day;standard_dev;lt_caar;cross_sectional_reg;reputational_estimate;before_event;before_incl_event;EC;after_incl_event;around_event;around_ev_+-;after_event;nb_ests_perstudy_usa;nb_ests_perstudy_nonusa;nb_ests_perstudy_account;nb_ests_perstudy_nonaccount;only_star
91;Wang, Wu (2011);Wang;X;Wu;M;0;0;0;0;2;1;The quality of financial reporting in china: An examination from an accounting restatement perspective;2011;12;1;China Journal of Accounting Research;accounting;1;0;0;0;0;1;1.55;0;0;57;30;1;CN;c;0;0;1;0;1;1;-0.4977296;0;1110;7.012115294;0.138463962;5.036101151;6.396581165;141.8241721;30.89697574;1223;7.109062136;1280.4;-0.045865672;75.6370171;30.89697574;0.02101049;1470.550015;7.29339177;52.5;56.7;55.6;1999;2005;2002;7;CRSC-enforced accounting restatements of A-shares (from newspapers), Excluding restatements due to mergers and acquisitions, dividend distributions and changes in accounting policies and accounting estimation;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;na;0;0;"[-251;+10]";-251;10;262;daily returns;event study;market model;1;0;A-share composite index daily return;0;Manuf;1;0;1092;67;0;1;5;"CAAR[-5;-2]";-5;-2;1;1;0;0;-0.001;-0.00025;0;0;0;1;1;0;0;0;-0.679;0.776;0;0;0.001472754;0.000368189;0.039;1;1;0;1;0;0;0;0;0;0;0;5;5;0;0
91;Wang, Wu (2011);Wang;X;Wu;M;0;0;0;0;2;1;The quality of financial reporting in china: An examination from an accounting restatement perspective;2011;12;1;China Journal of Accounting Research;accounting;1;0;0;0;0;1;1.55;0;0;57;30;1;CN;c;0;0;1;0;1;1;-0.4977296;0;1110;7.012115294;0.138463962;5.036101151;6.396581165;141.8241721;30.89697574;1223;7.109062136;1280.4;-0.045865672;75.6370171;30.89697574;0.02101049;1470.550015;7.29339177;52.5;56.7;55.6;1999;2005;2002;7;CRSC-enforced accounting restatements of A-shares (from newspapers), Excluding restatements due to mergers and acquisitions, dividend distributions and changes in accounting policies and accounting estimation;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;na;0;0;"[-251;+10]";-251;10;262;daily returns;event study;market model;1;0;A-share composite index daily return;0;Manuf;1;0;1092;67;0;1;5;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.011;-0.003666667;1;0;0;1;1;0;0;0;-2.099;0.028;0;0;0.005240591;0.001746864;0.042;1;1;0;0;0;0;0;1;1;0;0;5;5;0;0
91;Wang, Wu (2011);Wang;X;Wu;M;0;0;0;0;2;1;The quality of financial reporting in china: An examination from an accounting restatement perspective;2011;12;1;China Journal of Accounting Research;accounting;1;0;0;0;0;1;1.55;0;0;57;30;1;CN;c;0;0;1;0;1;1;-0.4977296;0;1110;7.012115294;0.138463962;5.036101151;6.396581165;141.8241721;30.89697574;1223;7.109062136;1280.4;-0.045865672;75.6370171;30.89697574;0.02101049;1470.550015;7.29339177;52.5;56.7;55.6;1999;2005;2002;7;CRSC-enforced accounting restatements of A-shares (from newspapers), Excluding restatements due to mergers and acquisitions, dividend distributions and changes in accounting policies and accounting estimation;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;na;0;0;"[-251;+10]";-251;10;262;daily returns;event study;market model;1;0;A-share composite index daily return;0;Manuf;1;0;1092;67;0;1;5;"CAAR[+2;+5]";2;5;1;0;0;1;0.007;0.00175;0;0;0;1;1;0;0;0;-1.045;0.273;0;0;0.006698565;0.001674641;0.055;1;1;0;0;0;0;0;0;0;1;0;5;5;0;0
91;Wang, Wu (2011);Wang;X;Wu;M;0;0;0;0;2;1;The quality of financial reporting in china: An examination from an accounting restatement perspective;2011;12;1;China Journal of Accounting Research;accounting;1;0;0;0;0;1;1.55;0;0;57;30;1;CN;c;0;0;1;0;1;1;-0.4977296;0;1110;7.012115294;0.138463962;5.036101151;6.396581165;141.8241721;30.89697574;1223;7.109062136;1280.4;-0.045865672;75.6370171;30.89697574;0.02101049;1470.550015;7.29339177;52.5;56.7;55.6;1999;2005;2002;7;CRSC-enforced accounting restatements of A-shares (from newspapers), Excluding restatements due to mergers and acquisitions, dividend distributions and changes in accounting policies and accounting estimation;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;na;0;0;"[-251;+10]";-251;10;262;daily returns;event study;market model;1;0;A-share composite index daily return;0;Manuf;1;0;1092;67;0;1;5;"CAAR[+6;+10]";6;10;1;0;0;1;-0.008;-0.0016;0;0;0;1;1;0;0;0;-1.045;0.237;0;0;0.007655502;0.0015311;0.058;1;1;0;0;0;0;0;0;0;1;0;5;5;0;0
92;Kouwenberg, Phunnarungsi (2013);Kouwenberg;R;Phunnarungsi ;V;0;0;0;0;2;0;Corporate governance, violations and market reactions;2013;1;1;Pacific-Basin Finance Journal;finance;0;1;0;0;1;1;2.21;1.1;0.053;27;18;1;TH;c;0;0;1;0;0;1;-0.087367;1;3315;8.106212903;1.300771454;7.099335279;9.333333333;99.8205687;69.08747446;520.5;6.254789888;65.9973015;2.065176033;63.20468529;69.08747446;0.285072467;242.3505687;5.490385309;41.3;32.8;45.4;2003;2010;2006.5;8;First announcement of offenses of securities laws by Thai SEC and violations of listing rules detected by Thai SET (incl accounting statements);0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;na;0;0;"[-30;+30]";-30;30;61;daily returns;event study;market model;1;0;Scholes and Williams (1977) to est beta for mkt model (illliquid&thin mkt);0;na;0;0;370;111;0;1;4;AAR[0];0;0;0;0;1;0;0.0041;0.0041;0;0;1;1;0;0;0;0.766;0.766;0;0;0;0.00535248;0.00535248;0.0557;1;1;0;0;0;1;0;0;0;0;0;4;0;4;0
92;Kouwenberg, Phunnarungsi (2013);Kouwenberg;R;Phunnarungsi ;V;0;0;0;0;2;0;Corporate governance, violations and market reactions;2013;1;1;Pacific-Basin Finance Journal;finance;0;1;0;0;0;1;2.21;1.1;0.053;27;18;1;TH;c;0;0;1;0;0;1;-0.087367;1;3315;8.106212903;1.300771454;7.099335279;9.333333333;99.8205687;69.08747446;520.5;6.254789888;65.9973015;2.065176033;63.20468529;69.08747446;0.285072467;242.3505687;5.490385309;41.3;32.8;45.4;2003;2010;2006.5;8;First announcement of offenses of securities laws by Thai SEC and violations of listing rules detected by Thai SET (incl accounting statements);0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;na;0;0;"[-30;+30]";-30;30;61;daily returns;event study;market model;1;0;Scholes and Williams (1977) to est beta for mkt model (illliquid&thin mkt);0;na;0;0;370;188;0;1;4;AAR[-1];-1;-1;0;1;0;0;-0.008;-0.008;0;0;1;1;0;0;0;-1.339;-1.339;0;0;0;0.005974608;0.005974608;0.0819;1;1;0;1;0;0;0;0;0;0;0;4;0;4;0
92;Kouwenberg, Phunnarungsi (2013);Kouwenberg;R;Phunnarungsi ;V;0;0;0;0;2;0;Corporate governance, violations and market reactions;2013;1;1;Pacific-Basin Finance Journal;finance;0;1;0;0;0;1;2.21;1.1;0.053;27;18;1;TH;c;0;0;1;0;0;1;-0.087367;1;3315;8.106212903;1.300771454;7.099335279;9.333333333;99.8205687;69.08747446;520.5;6.254789888;65.9973015;2.065176033;63.20468529;69.08747446;0.285072467;242.3505687;5.490385309;41.3;32.8;45.4;2003;2010;2006.5;8;First announcement of offenses of securities laws by Thai SEC and violations of listing rules detected by Thai SET (incl accounting statements);0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;na;0;0;"[-30;+30]";-30;30;61;daily returns;event study;market model;1;0;Scholes and Williams (1977) to est beta for mkt model (illliquid&thin mkt);0;na;0;0;370;167;0;1;4;AAR[+1];1;1;0;0;0;1;-0.0171;-0.0171;1;0.01;1;1;0;0;0;-3.387;-3.387;0;0;0;0.005048716;0.005048716;0.0651;1;1;0;0;0;0;0;0;0;1;0;4;0;4;0
92;Kouwenberg, Phunnarungsi (2013);Kouwenberg;R;Phunnarungsi ;V;0;0;0;0;2;0;Corporate governance, violations and market reactions;2013;1;1;Pacific-Basin Finance Journal;finance;0;1;0;0;0;1;2.21;1.1;0.053;27;18;1;TH;c;0;0;1;0;0;1;-0.087367;1;3315;8.106212903;1.300771454;7.099335279;9.333333333;99.8205687;69.08747446;520.5;6.254789888;65.9973015;2.065176033;63.20468529;69.08747446;0.285072467;242.3505687;5.490385309;41.3;32.8;45.4;2003;2010;2006.5;8;First announcement of offenses of securities laws by Thai SEC and violations of listing rules detected by Thai SET (incl accounting statements);0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;na;0;0;"[-30;+30]";-30;30;61;daily returns;event study;market model;1;0;Scholes and Williams (1977) to est beta for mkt model (illliquid&thin mkt);0;na;0;0;370;197;0;1;4;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.0269;-0.008966667;1;0.01;1;1;0;0;0;-2.69;-2.69;0;0;0;0.01;0.003333333;0.1128;1;1;0;0;0;0;0;1;1;0;0;4;0;4;0
93;Yu, Zhang, Zheng (2015);Yu;X;Zhang;P;Zheng ;Y;0;0;3;0;Corporate governance, political connections, and intra?industry effects: Evidence from corporate scandals in China;2015;5;1;Financial Management;finance;0;1;0;0;1;1;1.85;1.33;0.173;32;32;1;CN;c;0;0;1;0;1;1;-0.5890847;0;1760;7.473069088;0.561566929;5.360439599;7.060613845;132.5905159;17.57910087;1377;7.227662499;1303.72;0.054685503;97.63954289;17.57910087;0.00769001;2285.965892;7.734543924;49.3;50.1;55.6;1999;2011;2005;13;First (usually regulatory) announcemnet of financial fraud by CRSC and Stk Mkt authorities (financial reporting and disclosyre, info pb, financial fraud/mis-statement. Not insider trading and mkt manip because agregated with corruption => non-financial excluded);0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;na;0;0;"[-10;+60]";-10;60;71;daily returns;event study;market model;1;0;0;0;0;0;0;na;195;1;0;2;"CAAR[-2;+2]";-2;2;0;1;1;1;-0.0534;-0.01068;1;0.01;1;0;0;0;0;0;-2.576;0;0;0;0.020729814;0.004145963;0;1;1;0;0;0;0;0;1;1;0;0;2;2;0;1
93;Yu, Zhang, Zheng (2015);Yu;X;Zhang;P;Zheng ;Y;0;0;3;0;Corporate governance, political connections, and intra?industry effects: Evidence from corporate scandals in China;2015;5;1;Financial Management;finance;0;1;0;0;0;1;1.85;1.33;0.173;32;32;1;CN;c;0;0;1;0;1;1;-0.5890847;0;1760;7.473069088;0.561566929;5.360439599;7.060613845;132.5905159;17.57910087;1377;7.227662499;1303.72;0.054685503;97.63954289;17.57910087;0.00769001;2285.965892;7.734543924;49.3;50.1;55.6;1999;2011;2005;13;First (usually regulatory) announcemnet of financial fraud by CRSC and Stk Mkt authorities (financial reporting and disclosyre, info pb, financial fraud/mis-statement. Not insider trading and mkt manip because agregated with corruption => non-financial excluded);0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;na;0;0;"[-10;+60]";-10;60;71;daily returns;event study;market model;1;0;0;0;0;0;0;na;195;1;0;2;"CAAR[+3;+10]";3;10;1;0;0;1;-0.0068;-0.00085;1;0.1;1;0;0;0;0;0;-1.645;0;0;0;0.004133739;0.000516717;0;1;1;0;0;0;0;0;0;0;1;0;2;2;0;1
94;Lei, Law (2019);Lei;ACH;Law;PKF;0;0;0;0;2;0;Financial Fraud, CEO Turnover and Regulatory Effectiveness: Evidence from China;2019;0;0;WP (27th Conference on the Theories and Practices of Securities and Financial Markets);finance;0;1;0;0;0;0;0;0;0;0;36;1;CN;c;0;0;1;0;1;1;-0.5422143;0;2510;7.828038032;0.991015878;5.760597687;7.04102896;125.7567246;126.1530859;1530;7.333023014;1317.885;0.149239557;140.7822271;126.1530859;0.035532653;3550.342425;8.174799336;49.3;50.1;55.6;1999;2015;2007;17;Enforcement action by CRSC and STK MKT for corporate misconducts: illegal information disclosure, illegal use of funds, violation for self interest, irregularity of internal monitoring, others ;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;"[-130;-30]";-130;-30;"[-10;+10]";-10;10;21;daily returns;event study ;market model;1;0;na;0;na;0;0;na;1188;0;0;8;AAR[0];0;0;0;0;1;0;-0.00467;-0.00467;1;0.001;0;1;0;0;0;-6.55;-6.55;0;0;0;0.000712977;0.000712977;0;0;1;1;0;0;1;0;0;0;0;0;8;0;8;0
94;Lei, Law (2019);Lei;ACH;Law;PKF;0;0;0;0;2;0;Financial Fraud, CEO Turnover and Regulatory Effectiveness: Evidence from China;2019;0;0;WP (27th Conference on the Theories and Practices of Securities and Financial Markets);finance;0;1;0;0;0;0;0;0;0;0;36;1;CN;c;0;0;1;0;1;1;-0.5422143;0;2510;7.828038032;0.991015878;5.760597687;7.04102896;125.7567246;126.1530859;1530;7.333023014;1317.885;0.149239557;140.7822271;126.1530859;0.035532653;3550.342425;8.174799336;49.3;50.1;55.6;1999;2015;2007;17;Enforcement action by CRSC and STK MKT for corporate misconducts: illegal information disclosure, illegal use of funds, violation for self interest, irregularity of internal monitoring, others ;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;"[-130;-30]";-130;-30;"[-10;+10]";-10;10;21;daily returns;event study ;market model;1;0;na;0;na;0;0;na;1188;0;0;8;AAR[-1];-1;-1;0;1;0;0;-0.00034;-0.00034;0;0;0;1;0;0;0;-0.44;-0.44;0;0;0;0.000772727;0.000772727;0;0;1;1;1;0;0;0;0;0;0;0;8;0;8;0
94;Lei, Law (2019);Lei;ACH;Law;PKF;0;0;0;0;2;0;Financial Fraud, CEO Turnover and Regulatory Effectiveness: Evidence from China;2019;0;0;WP (27th Conference on the Theories and Practices of Securities and Financial Markets);finance;0;1;0;0;0;0;0;0;0;0;36;1;CN;c;0;0;1;0;1;1;-0.5422143;0;2510;7.828038032;0.991015878;5.760597687;7.04102896;125.7567246;126.1530859;1530;7.333023014;1317.885;0.149239557;140.7822271;126.1530859;0.035532653;3550.342425;8.174799336;49.3;50.1;55.6;1999;2015;2007;17;Enforcement action by CRSC and STK MKT for corporate misconducts: illegal information disclosure, illegal use of funds, violation for self interest, irregularity of internal monitoring, others ;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;"[-130;-30]";-130;-30;"[-10;+10]";-10;10;21;daily returns;event study ;market model;1;0;na;0;na;0;0;na;1188;0;0;8;AAR[+1];1;1;0;0;0;1;-0.00222;-0.00222;1;0.01;0;1;0;0;0;-2.91;-2.91;0;0;0;0.000762887;0.000762887;0;0;1;1;0;0;0;0;0;0;1;0;8;0;8;0
94;Lei, Law (2019);Lei;ACH;Law;PKF;0;0;0;0;2;0;Financial Fraud, CEO Turnover and Regulatory Effectiveness: Evidence from China;2019;0;0;WP (27th Conference on the Theories and Practices of Securities and Financial Markets);finance;0;1;0;0;0;0;0;0;0;0;36;1;CN;c;0;0;1;0;1;1;-0.5422143;0;2510;7.828038032;0.991015878;5.760597687;7.04102896;125.7567246;126.1530859;1530;7.333023014;1317.885;0.149239557;140.7822271;126.1530859;0.035532653;3550.342425;8.174799336;49.3;50.1;55.6;1999;2015;2007;17;Enforcement action by CRSC and STK MKT for corporate misconducts: illegal information disclosure, illegal use of funds, violation for self interest, irregularity of internal monitoring, others ;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;"[-130;-30]";-130;-30;"[-10;+10]";-10;10;21;daily returns;event study ;market model;1;0;na;0;na;0;0;na;1188;0;0;8;"CAAR[-10;-2]";-10;-2;1;1;0;0;-0.0015;-0.000166667;0;0;0;1;0;0;0;-0.54;-0.54;0;0;0;0.002777778;0.000308642;0;0;1;1;1;0;0;0;0;0;0;0;8;0;8;0
94;Lei, Law (2019);Lei;ACH;Law;PKF;0;0;0;0;2;0;Financial Fraud, CEO Turnover and Regulatory Effectiveness: Evidence from China;2019;0;0;WP (27th Conference on the Theories and Practices of Securities and Financial Markets);finance;0;1;0;0;0;0;0;0;0;0;36;1;CN;c;0;0;1;0;1;1;-0.5422143;0;2510;7.828038032;0.991015878;5.760597687;7.04102896;125.7567246;126.1530859;1530;7.333023014;1317.885;0.149239557;140.7822271;126.1530859;0.035532653;3550.342425;8.174799336;49.3;50.1;55.6;1999;2015;2007;17;Enforcement action by CRSC and STK MKT for corporate misconducts: illegal information disclosure, illegal use of funds, violation for self interest, irregularity of internal monitoring, others ;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;"[-130;-30]";-130;-30;"[-10;+10]";-10;10;21;daily returns;event study ;market model;1;0;na;0;na;0;0;na;1188;0;0;8;"CAAR[-10;+1]";-10;1;1;1;1;1;-0.0087;-0.000725;1;0.01;0;1;0;0;0;-2.72;-2.72;0;0;0;0.003198529;0.000266544;0;0;1;1;0;0;0;0;1;1;0;0;8;0;8;0
94;Lei, Law (2019);Lei;ACH;Law;PKF;0;0;0;0;2;0;Financial Fraud, CEO Turnover and Regulatory Effectiveness: Evidence from China;2019;0;0;WP (27th Conference on the Theories and Practices of Securities and Financial Markets);finance;0;1;0;0;0;0;0;0;0;0;36;1;CN;c;0;0;1;0;1;1;-0.5422143;0;2510;7.828038032;0.991015878;5.760597687;7.04102896;125.7567246;126.1530859;1530;7.333023014;1317.885;0.149239557;140.7822271;126.1530859;0.035532653;3550.342425;8.174799336;49.3;50.1;55.6;1999;2015;2007;17;Enforcement action by CRSC and STK MKT for corporate misconducts: illegal information disclosure, illegal use of funds, violation for self interest, irregularity of internal monitoring, others ;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;"[-130;-30]";-130;-30;"[-10;+10]";-10;10;21;daily returns;event study ;market model;1;0;na;0;na;0;0;na;1188;0;0;8;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.0072;-0.0024;1;0.001;0;1;0;0;0;-5.1;-5.1;0;0;0;0.001411765;0.000470588;0;0;1;1;0;0;0;0;1;1;0;0;8;0;8;0
94;Lei, Law (2019);Lei;ACH;Law;PKF;0;0;0;0;2;0;Financial Fraud, CEO Turnover and Regulatory Effectiveness: Evidence from China;2019;0;0;WP (27th Conference on the Theories and Practices of Securities and Financial Markets);finance;0;1;0;0;0;0;0;0;0;0;36;1;CN;c;0;0;1;0;1;1;-0.5422143;0;2510;7.828038032;0.991015878;5.760597687;7.04102896;125.7567246;126.1530859;1530;7.333023014;1317.885;0.149239557;140.7822271;126.1530859;0.035532653;3550.342425;8.174799336;49.3;50.1;55.6;1999;2015;2007;17;Enforcement action by CRSC and STK MKT for corporate misconducts: illegal information disclosure, illegal use of funds, violation for self interest, irregularity of internal monitoring, others ;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;"[-130;-30]";-130;-30;"[-10;+10]";-10;10;21;daily returns;event study ;market model;1;0;na;0;na;0;0;na;1188;0;0;8;"CAAR[+2;+10]";2;10;1;0;0;1;-0.0037;-0.000411111;0;0;0;1;0;0;0;-1.25;-1.25;0;0;0;0.00296;0.000328889;0;0;1;1;0;0;0;0;0;0;1;0;8;0;8;0
94;Lei, Law (2019);Lei;ACH;Law;PKF;0;0;0;0;2;0;Financial Fraud, CEO Turnover and Regulatory Effectiveness: Evidence from China;2019;0;0;WP (27th Conference on the Theories and Practices of Securities and Financial Markets);finance;0;1;0;0;0;0;0;0;0;0;36;1;CN;c;0;0;1;0;1;1;-0.5422143;0;2510;7.828038032;0.991015878;5.760597687;7.04102896;125.7567246;126.1530859;1530;7.333023014;1317.885;0.149239557;140.7822271;126.1530859;0.035532653;3550.342425;8.174799336;49.3;50.1;55.6;1999;2015;2007;17;Enforcement action by CRSC and STK MKT for corporate misconducts: illegal information disclosure, illegal use of funds, violation for self interest, irregularity of internal monitoring, others ;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;"[-130;-30]";-130;-30;"[-10;+10]";-10;10;21;daily returns;event study ;market model;1;0;na;0;na;0;0;na;1188;0;0;8;"CAAR[-10;+10]";-10;10;1;1;1;1;-0.0124;-0.000590476;1;0.05;0;1;0;0;0;-2.52;-2.52;0;0;0;0.004920635;0.000234316;0;0;1;1;0;0;0;0;1;1;0;0;8;0;8;0
95;Lieser, Kolaric (2016);Lieser;P;Kolaric;S;0;0;0;0;2;1;Securities class action litigation, defendant stock price revaluation, and industry spillover effects;2016;6.5;0;WP (0388 European Financial Management Association Conference);finance;0;1;0;0;0;0;0;0;0;1;40;1;US;a;1;0;0;1;0;0;1.539517;1;46190;10.7405186;3.777151604;8.70006347;9.428216912;91.83778032;130.4083274;5145;8.545780648;298.379912;2.847413101;151.71106;130.4083274;0.010003216;13036.64023;9.475519151;39.1;32;46.6;1996;2014;2005;19;Securities class action lawsuits:revealation date of a potential misconduct, leading to a class action lawsuit;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;"[-263;-11]";-253;-11;"[-10;+10]";-10;10;21;daily returns;event study;Fama French (2015) five-factors model (extension of Fama-French 3 factor model (1993));0;0;Value-weighted market portfolio;1;technology, financial;0;1;3976;1377;0;1;15;AAR[0];0;0;0;0;1;0;-0.0635;-0.0635;1;0.0001;1;1;1;0;0;-16.49;-16.49;0;-16.35;0;0.003850819;0.003850819;0;0;1;0;0;0;1;0;0;0;0;15;0;0;15;0
95;Lieser, Kolaric (2016);Lieser;P;Kolaric;S;0;0;0;0;2;1;Securities class action litigation, defendant stock price revaluation, and industry spillover effects;2016;6.5;0;WP (0388 European Financial Management Association Conference);finance;0;1;0;0;0;0;0;0;0;1;40;1;US;a;1;0;0;1;0;0;1.539517;1;46190;10.7405186;3.777151604;8.70006347;9.428216912;91.83778032;130.4083274;5145;8.545780648;298.379912;2.847413101;151.71106;130.4083274;0.010003216;13036.64023;9.475519151;39.1;32;46.6;1996;2014;2005;19;Securities class action lawsuits:revealation date of a potential misconduct, leading to a class action lawsuit;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;"[-263;-11]";-253;-11;"[-10;+10]";-10;10;21;daily returns;event study;Fama French (2015) five-factors model (extension of Fama-French 3 factor model (1993));0;0;Value-weighted market portfolio;1;technology, financial;0;1;3976;1377;0;1;15;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.2006;-0.066866667;1;0.0001;1;1;1;0;0;-32.5;-32.5;0;-27.38;0;0.006172308;0.002057436;0;0;1;0;0;0;0;0;1;1;0;15;0;0;15;0
95;Lieser, Kolaric (2016);Lieser;P;Kolaric;S;0;0;0;0;2;1;Securities class action litigation, defendant stock price revaluation, and industry spillover effects;2016;6.5;0;WP (0388 European Financial Management Association Conference);finance;0;1;0;0;0;0;0;0;0;1;40;1;US;a;1;0;0;1;0;0;1.539517;1;46190;10.7405186;3.777151604;8.70006347;9.428216912;91.83778032;130.4083274;5145;8.545780648;298.379912;2.847413101;151.71106;130.4083274;0.010003216;13036.64023;9.475519151;39.1;32;46.6;1996;2014;2005;19;Securities class action lawsuits:revealation date of a potential misconduct, leading to a class action lawsuit;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;"[-263;-11]";-253;-11;"[-10;+10]";-10;10;21;daily returns;event study;Fama French (2015) five-factors model (extension of Fama-French 3 factor model (1993));0;0;Value-weighted market portfolio;1;technology, financial;0;1;3976;1377;0;1;15;"CAAR[-10;-2]";-10;-2;1;1;0;0;-0.0459;-0.0051;1;0.0001;1;1;1;0;0;-9.34;-9.34;0;-12.81;0;0.004914347;0.000546039;0;0;1;0;1;0;0;0;0;0;0;15;0;0;15;0
95;Lieser, Kolaric (2016);Lieser;P;Kolaric;S;0;0;0;0;2;1;Securities class action litigation, defendant stock price revaluation, and industry spillover effects;2016;6.5;0;WP (0388 European Financial Management Association Conference);finance;0;1;0;0;0;0;0;0;0;1;40;1;US;a;1;0;0;1;0;0;1.539517;1;46190;10.7405186;3.777151604;8.70006347;9.428216912;91.83778032;130.4083274;5145;8.545780648;298.379912;2.847413101;151.71106;130.4083274;0.010003216;13036.64023;9.475519151;39.1;32;46.6;1996;2014;2005;19;Securities class action lawsuits:revealation date of a potential misconduct, leading to a class action lawsuit;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;"[-263;-11]";-253;-11;"[-10;+10]";-10;10;21;daily returns;event study;Fama French (2015) five-factors model (extension of Fama-French 3 factor model (1993));0;0;Value-weighted market portfolio;1;technology, financial;0;1;3976;1377;0;1;15;"CAAR[-10;+1]";-10;1;1;1;1;1;-0.2465;-0.020541667;1;0.0001;1;1;1;0;0;-31.11;-31.11;0;-26.84;0;0.007923497;0.000660291;0;0;1;0;0;0;0;0;1;1;0;15;0;0;15;0
95;Lieser, Kolaric (2016);Lieser;P;Kolaric;S;0;0;0;0;2;1;Securities class action litigation, defendant stock price revaluation, and industry spillover effects;2016;6.5;0;WP (0388 European Financial Management Association Conference);finance;0;1;0;0;0;0;0;0;0;1;40;1;US;a;1;0;0;1;0;0;1.539517;1;46190;10.7405186;3.777151604;8.70006347;9.428216912;91.83778032;130.4083274;5145;8.545780648;298.379912;2.847413101;151.71106;130.4083274;0.010003216;13036.64023;9.475519151;39.1;32;46.6;1996;2014;2005;19;Securities class action lawsuits:revealation date of a potential misconduct, leading to a class action lawsuit;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;"[-263;-11]";-253;-11;"[-10;+10]";-10;10;21;daily returns;event study;Fama French (2015) five-factors model (extension of Fama-French 3 factor model (1993));0;0;Value-weighted market portfolio;1;technology, financial;0;1;3976;1377;0;1;15;"CAAR[+2;+10]";2;10;1;0;0;1;-0.0141;-0.001566667;1;0.0005;1;1;1;0;0;-2.65;-2.65;0;-3.86;0;0.005320755;0.000591195;0;0;1;0;0;0;0;0;0;0;1;15;0;0;15;0
